"L","B"
0.018275973,0.00509096
0.03489398,0.02239248
0.053502141,0.042055586
0.092526905,0.083712413
0.156528952,0.135117557
0.250588365,0.218210537
0.396921489,0.272031467
0.678408323,0.386854871
0.972891284,0.506494361
1.644752654,0.618874879
2.257310765,0.745815928
3.576442163,0.775246708
7.441514911,0.951115172
10.5731482,0.917092849
5.360717032,0.86319449
