"L","B"
0.026963063,0.056234719
0.047525104,0.102689487
0.069346675,0.163814181
0.102389733,0.210268949
0.135935639,0.246943765
0.191448198,0.317848411
0.296343136,0.449877751
0.453325612,0.547677262
0.75322214,0.635696822
1.060818355,0.760391198
1.826158468,0.811735941
2.367876102,0.909535452
4.173619189,0.885085575
8.085228677,0.953545232
16.42043339,0.990220049
