"L","B"
0.023005606,0.01492832
0.044892043,0.044432658
0.062367204,0.059182891
0.161711522,0.16439735
0.242362925,0.262101192
0.379736944,0.308601206
0.641804845,0.445371872
0.940906278,0.555263046
1.64325782,0.701801387
2.281831404,0.760453889
3.652219424,0.863058989
5.418949248,0.877832451
7.204761333,0.899884244
11.04335106,0.948815529
