"L","B"
0.008223264,0.006855816
0.01610941,0.004285922
0.03194661,0.013421483
0.063353398,0.029582807
0.099593292,0.050506725
0.149090966,0.073789144
0.24914959,0.122795382
0.396488037,0.192895484
0.695789509,0.277013948
1.028938412,0.401003088
1.805664951,0.515566517
2.57406476,0.543549356
4.096277599,0.669855547
8.024625597,0.84058776
10.24753639,0.859240223
15.91365401,0.919980933
