"L","B"
0.010473535,0.011961722
0.022686755,0.035885167
0.024880044,0.038277512
0.080741712,0.11722488
0.120963322,0.169856459
0.159639956,0.227272727
0.250497058,0.294258373
0.402413055,0.399521531
0.742426801,0.507177033
1.038997764,0.650717703
1.810281711,0.796650718
2.530276368,0.832535885
3.968161649,0.851674641
8.213619709,0.935406699
12.5909677,0.9784689
