"L","B"
0.012598048,1e-04
0.022918164,1e-04
0.042132347,1e-04
0.085151129,0.010881523
0.151790542,0.043169958
0.2513743,0.068522567
0.395080389,0.103173484
0.683101424,0.181875882
0.998863968,0.279196051
1.728401242,0.395021157
2.426964756,0.561960508
3.818320291,0.645334979
5.758325252,0.71248237
7.653144535,0.761110719
11.17173415,0.777224965
