"L","B"
0.012890078,0.014354067
0.02856876,0.026315789
0.056429175,0.050239234
0.088513389,0.086124402
0.134118657,0.122009569
0.225552807,0.198564593
0.366503468,0.294258373
0.653344835,0.423444976
1.00222798,0.526315789
1.745638428,0.64354067
2.497403048,0.698564593
4.053025286,0.686602871
8.301785461,0.861244019
16.03933932,0.968899522
