"L","B"
0.00797488,0.026867816
0.015911977,0.048681542
0.04538335,0.099780257
0.068854295,0.14620098
0.096107797,0.222063049
0.15661292,0.312576065
0.277398078,0.444726166
0.46847849,0.547481406
0.849787512,0.667368154
1.352179921,0.792203347
2.338651544,0.865538371
5.13268755,0.911828093
10.11981128,0.958155849
15.91197684,0.967799189
