"L","B"
0.011753883,0.002289472
0.033062039,0.018284362
0.074146378,0.045391566
0.115266751,0.074617229
0.155804808,0.092611917
0.242094858,0.144208789
0.513436273,0.263020497
0.715842514,0.343665039
1.030635579,0.433268535
1.759526265,0.616886947
3.980099255,0.744668079
8.094254097,0.809774927
12.14828594,0.97098025
