"L","B"
0.01589066,0.011335676
0.026088553,0.009259098
0.046160217,0.0340524
0.083441706,0.065564044
0.12559051,0.094779237
0.160769075,0.137364804
0.252405559,0.209099253
0.395777289,0.338998845
0.691134365,0.473407578
0.973234728,0.592086665
1.716289577,0.771241305
2.473534396,0.813865263
3.969366923,0.869946847
8.080995482,0.885837036
12.02618873,0.939657068
