"L","B"
0.017881826,0.013450099
0.032390407,0.024259626
0.064231439,0.048331347
0.086464718,0.069609205
0.160787147,0.114820327
0.269605979,0.146764312
0.42965403,0.239535378
0.769508027,0.3746792
1.06405599,0.47533242
1.856565281,0.586656711
2.602083595,0.732288643
4.145501754,0.801250068
6.347822103,0.801413249
8.438048797,0.846495804
12.93096314,0.907505847
