"L","B"
0.010473535,0.011961722
0.017402688,0.043062201
0.03517688,0.06937799
0.077157134,0.179425837
0.145703578,0.306220096
0.250787485,0.394736842
0.412473142,0.540669856
0.735840275,0.734449761
1.064766443,0.775119617
1.813080715,0.93062201
2.561956211,0.911483254
4.113178308,0.964114833
6.084119644,0.911483254
8.317145121,1.0215311
12.31034055,1.023923445
