0.0013402565305906651,0.6439965752217057,2.0736579444864307,0.008631206156189137,0.000027792336023091534,3.7248859855318294e-7
0.002682578983942625,0.6433705401566467,2.0696282597072773,0.017258922899120354,0.00005551941274064491,1.489352098188901e-6
0.004026975063188476,0.6427440937223732,2.0655998500749737,0.02588314437431673,0.00008318119086777773,3.3496858135086157e-6
0.006722019098998025,0.6414899645262561,2.057546872939486,0.043121077933610585,0.00013830869376982888,9.297136810782585e-6
0.010780332086228995,0.6396056715880988,2.0454770756383143,0.06895161543955226,0.00022050922150149575,0.00002377162635861951
0.013496464111025485,0.6383474037252007,2.0374370392135215,0.08615432824743467,0.00027498195878219317,0.00003711284137883359
0.027206622067322925,0.6320310271406647,1.9973160963424181,0.17195429290237982,0.0005434022418216891,0.00014784139423778715
0.04113870358136618,0.625672515586917,1.9573304838043046,0.25739356157737897,0.0008052203858399735,0.00033125722770743977
0.06970366113779235,0.6128268836565632,1.8777839466610744,0.42716277434526373,0.0013088841590804987,0.0009123401789317136
0.11444659299557741,0.5932287919907128,1.7596019982338018,0.6789301411021915,0.0020138045372606866,0.0023047306824852086
0.1456625598605313,0.579937540019956,1.6816377516219907,0.8447518663852612,0.002449516596593675,0.003568028578806911
0.32239739134621176,0.5106419580608269,1.3037760466609765,1.6462963519073228,0.004203339963431757,0.013551458391516795
0.5475098554845396,0.43654833121993647,0.9528722274545567,2.3901451373824427,0.005217069355488753,0.028563968888764606
1.2766779628146465,0.2811543500557462,0.39523884277634536,3.58943562865646,0.005045927206209229,0.064420240661342
3.481574455713119,0.12432265306743637,0.07728061032863073,4.328385731860707,0.002690581988420802,0.09367461521887674
5.353877571708439,0.08305302386455415,0.03448902386523101,4.446557217310022,0.001846500113421774,0.09885935543405923
