0.00999688908408832,0.0009045191029773131,0.00004544849956500656,1.6140643207222318e-6,1.4729819809927052e-6,1.1934804983087678e-8
0.019993769543129543,0.0009007143911032731,0.00004506696031661699,3.214548658841988e-6,2.9212313930357265e-6,4.733840928978165e-8
0.029990642240770787,0.0008969209267885237,0.00004468815012201629,4.8015133820931695e-6,4.345013738229866e-6,1.056160544454109e-7
0.04998436767876903,0.000889369708359256,0.000043938854461067404,7.93514297714047e-6,7.1202614876350934e-6,2.884583830992979e-7
0.07997491776448915,0.0008781389405547595,0.0000428361603399302,0.000012535892485864258,0.000011106503254526007,7.19919885231932e-7
0.09996860107157592,0.0008707205771558216,0.0000421154726694566,0.000015537482167016726,0.000013649549081169867,1.1059485879543677e-6
0.19993700974716203,0.0008345527281868888,0.00003868936712769816,0.00002978414888557904,0.0000250782847197167,4.063909616351186e-6
0.2999057853234672,0.0008000904193106447,0.000035560036922487554,0.00004283138657766567,0.000034574830311557924,8.404229821799357e-6
0.499845833707723,0.0007366854470435527,0.000030147287630053917,0.00006572890353522287,0.000048853685419324415,0.000019791851661233863
0.799764550289052,0.000655069140195792,0.000023837370382167254,0.00009351634212257085,0.00006180640809181443,0.00004006348036683685
0.9997165682397436,0.0006086967071263415,0.000020581923894351355,0.00010862156669177132,0.00006670768482856821,0.00005405125436802407
1.9995385003205552,0.00044513408812466563,0.000011006918998607584,0.0001588762003413478,0.00007135239443332231,0.00011563554233506343
2.999428025038923,0.0003487930053436753,6.75802194003419e-6,0.00018674304345701862,0.00006571598969928486,0.000159757963960334
4.999301887587462,0.00024243868257093539,3.2650353971386695e-6,0.00021634631316709443,0.00005291883409686239,0.00021442363263698405
7.999208723540729,0.00016597678893862143,1.5303077576069568e-6,0.00023699141156998315,0.00003968613627482795,0.0002572994557132628
9.999173007782197,0.0001370811462278591,1.0438534181710317e-6,0.0002446696103568854,0.00003383892913255067,0.000274241839156906
