0.017137492469827327, 0.04267487464627928
0.03444447700185621, 0.07219977163282554
0.07655430484900003, 0.18231941617435354
0.1450889422818645, 0.30881000843965645
0.25126905481920336, 0.393935362160552
0.41427278336182566, 0.5388790150424465
0.725564733484279, 0.7396107829022489
1.0601531654186476, 0.7791709278657599
1.8191642628935942, 0.9324072878915752
2.5525259343621682, 0.9141329494117063
4.121283757700936, 0.9702963808767314
6.136859560942029, 0.9190478081715733
8.36879558237447, 1.0266653427989874
12.344851669091433, 1.024949610286452
